station_name,measurement_timestamp,solar_radiation,radiation_danger,hour_e,day_e,month_e,year_e,Sensor_Latitude,Sensor_Longitude
Foster Weather Station,2016-12-13 06:00:00,0,Safe,6,13,12,2016,41.976464,-87.647525
Oak Street Weather Station,2016-12-13 05:00:00,3,Safe,5,13,12,2016,41.901997,-87.622817
Oak Street Weather Station,2016-12-13 02:00:00,3,Safe,2,13,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-12 23:00:00,5,Safe,23,12,12,2016,41.780992,-87.572619
Foster Weather Station,2016-12-12 23:00:00,0,Safe,23,12,12,2016,41.976464,-87.647525
63rd Street Weather Station,2016-12-12 13:00:00,440,Slightly dangerous,13,12,12,2016,41.780992,-87.572619
Oak Street Weather Station,2016-12-12 09:00:00,75,Safe,9,12,12,2016,41.901997,-87.622817
Oak Street Weather Station,2016-12-12 04:00:00,2,Safe,4,12,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-11 23:00:00,4,Safe,23,11,12,2016,41.780992,-87.572619
63rd Street Weather Station,2016-12-11 19:00:00,4,Safe,19,11,12,2016,41.780992,-87.572619
Oak Street Weather Station,2016-12-11 15:00:00,10,Safe,15,11,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-10 22:00:00,5,Safe,22,10,12,2016,41.780992,-87.572619
Foster Weather Station,2016-12-10 19:00:00,0,Safe,19,10,12,2016,41.976464,-87.647525
Oak Street Weather Station,2016-12-10 19:00:00,3,Safe,19,10,12,2016,41.901997,-87.622817
Oak Street Weather Station,2016-12-10 18:00:00,3,Safe,18,10,12,2016,41.901997,-87.622817
Foster Weather Station,2016-12-10 12:00:00,0,Safe,12,10,12,2016,41.976464,-87.647525
Oak Street Weather Station,2016-12-10 12:00:00,166,Safe,12,10,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-10 11:00:00,249,Moderately safe,11,10,12,2016,41.780992,-87.572619
Foster Weather Station,2016-12-10 11:00:00,0,Safe,11,10,12,2016,41.976464,-87.647525
Oak Street Weather Station,2016-12-10 11:00:00,214,Moderately safe,11,10,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-10 08:00:00,49,Safe,8,10,12,2016,41.780992,-87.572619
Oak Street Weather Station,2016-12-10 04:00:00,3,Safe,4,10,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-10 02:00:00,5,Safe,2,10,12,2016,41.780992,-87.572619
63rd Street Weather Station,2016-12-10 01:00:00,5,Safe,1,10,12,2016,41.780992,-87.572619
63rd Street Weather Station,2016-12-09 10:00:00,203,Moderately safe,10,9,12,2016,41.780992,-87.572619
Foster Weather Station,2016-12-09 04:00:00,0,Safe,4,9,12,2016,41.976464,-87.647525
Foster Weather Station,2016-12-09 02:00:00,0,Safe,2,9,12,2016,41.976464,-87.647525
Oak Street Weather Station,2016-12-09 01:00:00,3,Safe,1,9,12,2016,41.901997,-87.622817
Foster Weather Station,2016-12-09 00:00:00,0,Safe,0,9,12,2016,41.976464,-87.647525
Oak Street Weather Station,2016-12-08 23:00:00,3,Safe,23,8,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-08 20:00:00,5,Safe,20,8,12,2016,41.780992,-87.572619
Foster Weather Station,2016-12-08 19:00:00,0,Safe,19,8,12,2016,41.976464,-87.647525
63rd Street Weather Station,2016-12-08 16:00:00,18,Safe,16,8,12,2016,41.780992,-87.572619
63rd Street Weather Station,2016-12-08 09:00:00,115,Safe,9,8,12,2016,41.780992,-87.572619
Foster Weather Station,2016-12-08 07:00:00,0,Safe,7,8,12,2016,41.976464,-87.647525
Foster Weather Station,2016-12-08 01:00:00,0,Safe,1,8,12,2016,41.976464,-87.647525
63rd Street Weather Station,2016-12-07 21:00:00,5,Safe,21,7,12,2016,41.780992,-87.572619
Foster Weather Station,2016-12-07 21:00:00,0,Safe,21,7,12,2016,41.976464,-87.647525
Oak Street Weather Station,2016-12-07 21:00:00,3,Safe,21,7,12,2016,41.901997,-87.622817
Oak Street Weather Station,2016-12-07 19:00:00,2,Safe,19,7,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-07 17:00:00,5,Safe,17,7,12,2016,41.780992,-87.572619
Oak Street Weather Station,2016-12-07 17:00:00,2,Safe,17,7,12,2016,41.901997,-87.622817
Oak Street Weather Station,2016-12-07 15:00:00,83,Safe,15,7,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-07 05:00:00,4,Safe,5,7,12,2016,41.780992,-87.572619
Oak Street Weather Station,2016-12-06 22:00:00,2,Safe,22,6,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-06 18:00:00,4,Safe,18,6,12,2016,41.780992,-87.572619
63rd Street Weather Station,2016-12-06 17:00:00,4,Safe,17,6,12,2016,41.780992,-87.572619
Oak Street Weather Station,2016-12-06 12:00:00,125,Safe,12,6,12,2016,41.901997,-87.622817
Oak Street Weather Station,2016-12-06 09:00:00,99,Safe,9,6,12,2016,41.901997,-87.622817
Foster Weather Station,2016-12-06 06:00:00,0,Safe,6,6,12,2016,41.976464,-87.647525
Foster Weather Station,2016-12-06 04:00:00,0,Safe,4,6,12,2016,41.976464,-87.647525
Foster Weather Station,2016-12-05 22:00:00,0,Safe,22,5,12,2016,41.976464,-87.647525
Foster Weather Station,2016-12-05 21:00:00,0,Safe,21,5,12,2016,41.976464,-87.647525
63rd Street Weather Station,2016-12-05 20:00:00,5,Safe,20,5,12,2016,41.780992,-87.572619
Oak Street Weather Station,2016-12-05 17:00:00,2,Safe,17,5,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-05 10:00:00,67,Safe,10,5,12,2016,41.780992,-87.572619
Foster Weather Station,2016-12-05 07:00:00,0,Safe,7,5,12,2016,41.976464,-87.647525
Foster Weather Station,2016-12-05 04:00:00,0,Safe,4,5,12,2016,41.976464,-87.647525
Oak Street Weather Station,2016-12-04 23:00:00,2,Safe,23,4,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-04 07:00:00,5,Safe,7,4,12,2016,41.780992,-87.572619
Oak Street Weather Station,2016-12-04 02:00:00,2,Safe,2,4,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-04 01:00:00,5,Safe,1,4,12,2016,41.780992,-87.572619
Foster Weather Station,2016-12-03 22:00:00,0,Safe,22,3,12,2016,41.976464,-87.647525
63rd Street Weather Station,2016-12-03 14:00:00,82,Safe,14,3,12,2016,41.780992,-87.572619
Foster Weather Station,2016-12-03 09:00:00,0,Safe,9,3,12,2016,41.976464,-87.647525
63rd Street Weather Station,2016-12-03 08:00:00,21,Safe,8,3,12,2016,41.780992,-87.572619
63rd Street Weather Station,2016-12-03 07:00:00,6,Safe,7,3,12,2016,41.780992,-87.572619
63rd Street Weather Station,2016-12-03 05:00:00,4,Safe,5,3,12,2016,41.780992,-87.572619
Foster Weather Station,2016-12-03 04:00:00,0,Safe,4,3,12,2016,41.976464,-87.647525
Oak Street Weather Station,2016-12-03 03:00:00,2,Safe,3,3,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-03 00:00:00,4,Safe,0,3,12,2016,41.780992,-87.572619
Oak Street Weather Station,2016-12-02 14:00:00,55,Safe,14,2,12,2016,41.901997,-87.622817
63rd Street Weather Station,2016-12-02 09:00:00,51,Safe,9,2,12,2016,41.780992,-87.572619
63rd Street Weather Station,2016-12-01 15:00:00,22,Safe,15,1,12,2016,41.780992,-87.572619
63rd Street Weather Station,2016-12-01 10:00:00,118,Safe,10,1,12,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-30 08:00:00,61,Safe,8,30,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-30 05:00:00,4,Safe,5,30,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-29 21:00:00,3,Safe,21,29,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-29 18:00:00,3,Safe,18,29,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-29 17:00:00,2,Safe,17,29,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-29 16:00:00,13,Safe,16,29,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-29 00:00:00,3,Safe,0,29,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-28 14:00:00,18,Safe,14,28,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-27 16:00:00,18,Safe,16,27,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-26 15:00:00,69,Safe,15,26,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-25 10:00:00,151,Safe,10,25,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-24 20:00:00,4,Safe,20,24,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-24 18:00:00,4,Safe,18,24,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-23 21:00:00,4,Safe,21,23,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-23 13:00:00,41,Safe,13,23,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-23 09:00:00,20,Safe,9,23,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-23 08:00:00,12,Safe,8,23,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-23 06:00:00,4,Safe,6,23,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-22 21:00:00,4,Safe,21,22,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-22 17:00:00,4,Safe,17,22,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-22 07:00:00,8,Safe,7,22,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-21 21:00:00,4,Safe,21,21,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-21 20:00:00,4,Safe,20,21,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-21 12:00:00,474,Slightly dangerous,12,21,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-21 08:00:00,56,Safe,8,21,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-21 07:00:00,17,Safe,7,21,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-21 01:00:00,4,Safe,1,21,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-19 22:00:00,4,Safe,22,19,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-19 15:00:00,119,Safe,15,19,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-19 14:00:00,123,Safe,14,19,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-19 10:00:00,105,Safe,10,19,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-18 10:00:00,209,Moderately safe,10,18,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-18 06:00:00,2,Safe,6,18,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-18 00:00:00,1,Safe,0,18,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-16 12:00:00,473,Slightly dangerous,12,16,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-15 20:00:00,3,Safe,20,15,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-15 18:00:00,3,Safe,18,15,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-15 14:00:00,172,Safe,14,15,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-14 16:00:00,37,Safe,16,14,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-14 01:00:00,3,Safe,1,14,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-14 00:00:00,3,Safe,0,14,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-13 15:00:00,245,Moderately safe,15,13,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-13 02:00:00,4,Safe,2,13,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-12 22:00:00,3,Safe,22,12,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-12 16:00:00,79,Safe,16,12,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-12 12:00:00,509,Slightly dangerous,12,12,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-12 07:00:00,22,Safe,7,12,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-12 01:00:00,3,Safe,1,12,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-11 01:00:00,2,Safe,1,11,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-10 18:00:00,2,Safe,18,10,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-10 15:00:00,236,Moderately safe,15,10,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-10 10:00:00,434,Slightly dangerous,10,10,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-10 09:00:00,323,Moderately safe,9,10,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-10 07:00:00,18,Safe,7,10,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-10 03:00:00,4,Safe,3,10,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-09 16:00:00,86,Safe,16,9,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-09 15:00:00,238,Moderately safe,15,9,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-08 00:00:00,2,Safe,0,8,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-07 22:00:00,3,Safe,22,7,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-07 13:00:00,469,Slightly dangerous,13,7,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-06 08:00:00,35,Safe,8,6,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-05 16:00:00,233,Moderately safe,16,5,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-05 08:00:00,23,Safe,8,5,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-04 21:00:00,3,Safe,21,4,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-04 13:00:00,536,Slightly dangerous,13,4,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-04 11:00:00,460,Slightly dangerous,11,4,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-04 01:00:00,3,Safe,1,4,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-04 00:00:00,3,Safe,0,4,11,2016,41.780992,-87.572619
63rd Street Weather Station,2016-11-03 20:00:00,3,Safe,20,3,11,2016,41.780992,-87.572619
Foster Weather Station,2016-12-02 00:00:00,0,Safe,0,2,12,2016,41.976464,-87.647525
Foster Weather Station,2016-12-01 23:00:00,0,Safe,23,1,12,2016,41.976464,-87.647525
Foster Weather Station,2016-12-01 08:00:00,0,Safe,8,1,12,2016,41.976464,-87.647525
Foster Weather Station,2016-12-01 07:00:00,0,Safe,7,1,12,2016,41.976464,-87.647525
Foster Weather Station,2016-11-30 19:00:00,0,Safe,19,30,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-30 12:00:00,0,Safe,12,30,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-30 11:00:00,0,Safe,11,30,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-30 09:00:00,0,Safe,9,30,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-29 09:00:00,0,Safe,9,29,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-29 07:00:00,0,Safe,7,29,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-28 23:00:00,0,Safe,23,28,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-28 22:00:00,0,Safe,22,28,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-28 06:00:00,0,Safe,6,28,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-27 07:00:00,0,Safe,7,27,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-26 21:00:00,0,Safe,21,26,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-26 10:00:00,0,Safe,10,26,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-26 03:00:00,0,Safe,3,26,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-24 17:00:00,0,Safe,17,24,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-24 16:00:00,0,Safe,16,24,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-24 03:00:00,0,Safe,3,24,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-24 01:00:00,0,Safe,1,24,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-23 23:00:00,0,Safe,23,23,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-23 16:00:00,0,Safe,16,23,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-23 09:00:00,0,Safe,9,23,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-23 08:00:00,0,Safe,8,23,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-23 07:00:00,0,Safe,7,23,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-22 19:00:00,0,Safe,19,22,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-22 05:00:00,0,Safe,5,22,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-21 18:00:00,0,Safe,18,21,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-21 16:00:00,0,Safe,16,21,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-21 14:00:00,0,Safe,14,21,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-21 12:00:00,0,Safe,12,21,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-20 07:00:00,0,Safe,7,20,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-20 01:00:00,0,Safe,1,20,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-19 22:00:00,0,Safe,22,19,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-19 21:00:00,0,Safe,21,19,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-19 12:00:00,0,Safe,12,19,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-19 07:00:00,0,Safe,7,19,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-19 04:00:00,0,Safe,4,19,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-19 03:00:00,0,Safe,3,19,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-18 22:00:00,0,Safe,22,18,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-18 15:00:00,0,Safe,15,18,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-18 04:00:00,0,Safe,4,18,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-17 20:00:00,0,Safe,20,17,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-17 08:00:00,0,Safe,8,17,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-17 03:00:00,0,Safe,3,17,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-17 01:00:00,0,Safe,1,17,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-16 21:00:00,0,Safe,21,16,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-16 19:00:00,0,Safe,19,16,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-16 16:00:00,0,Safe,16,16,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-16 14:00:00,0,Safe,14,16,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-16 10:00:00,0,Safe,10,16,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-16 05:00:00,0,Safe,5,16,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-16 03:00:00,0,Safe,3,16,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-15 21:00:00,0,Safe,21,15,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-15 06:00:00,0,Safe,6,15,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-14 22:00:00,0,Safe,22,14,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-14 14:00:00,0,Safe,14,14,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-14 05:00:00,0,Safe,5,14,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-14 04:00:00,0,Safe,4,14,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-14 01:00:00,0,Safe,1,14,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-13 21:00:00,0,Safe,21,13,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-13 16:00:00,0,Safe,16,13,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-13 06:00:00,0,Safe,6,13,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-12 11:00:00,0,Safe,11,12,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-12 09:00:00,0,Safe,9,12,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-12 04:00:00,0,Safe,4,12,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-11 18:00:00,0,Safe,18,11,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-11 15:00:00,0,Safe,15,11,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-11 11:00:00,0,Safe,11,11,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-10 10:00:00,0,Safe,10,10,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-10 09:00:00,0,Safe,9,10,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-10 07:00:00,0,Safe,7,10,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-09 22:00:00,0,Safe,22,9,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-08 23:00:00,0,Safe,23,8,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-08 17:00:00,0,Safe,17,8,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-08 12:00:00,0,Safe,12,8,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-08 11:00:00,0,Safe,11,8,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-08 05:00:00,0,Safe,5,8,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-07 17:00:00,0,Safe,17,7,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-06 23:00:00,0,Safe,23,6,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-06 03:00:00,0,Safe,3,6,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-05 22:00:00,0,Safe,22,5,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-05 07:00:00,0,Safe,7,5,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-05 03:00:00,0,Safe,3,5,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-04 13:00:00,0,Safe,13,4,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-04 12:00:00,0,Safe,12,4,11,2016,41.976464,-87.647525
Foster Weather Station,2016-11-03 14:00:00,0,Safe,14,3,11,2016,41.976464,-87.647525
Oak Street Weather Station,2016-12-02 03:00:00,1,Safe,3,2,12,2016,41.901997,-87.622817
Oak Street Weather Station,2016-12-02 02:00:00,1,Safe,2,2,12,2016,41.901997,-87.622817
Oak Street Weather Station,2016-12-01 09:00:00,60,Safe,9,1,12,2016,41.901997,-87.622817
Oak Street Weather Station,2016-12-01 04:00:00,1,Safe,4,1,12,2016,41.901997,-87.622817
