station_name,measurement_timestamp,air_temperature,wet_bulb_temperature,humidity,rain_intensity,interval_rain,total_rain,precipitation_type,wind_direction,wind_speed,maximum_wind_speed,barometric_pressure,solar_radiation,heading,battery_life,measurement_timestamp_label,measurement_id
63rd Street Weather Station,2016-12-25T19:00:00.000,1.9,1.7,97,0,0,26.7,0,144,4.7,6.8,999.3,4,354,11.9,12/25/2016 7:00 PM,63rdStreetWeatherStation201612251900
Foster Weather Station,2016-12-25T19:00:00.000,1.39,,87,,0,,,127,5.3,6.8,999.3,0,,15.2,12/25/2016 7:00 PM,FosterWeatherStation201612251900
Oak Street Weather Station,2016-12-25T19:00:00.000,2.4,1.9,91,0,0,130.8,0,115,3.3,5.6,999.9,2,1,12.1,12/25/2016 7:00 PM,OakStreetWeatherStation201612251900
63rd Street Weather Station,2016-12-25T18:00:00.000,1.5,1.3,96,0,0,26.7,0,127,4.9,6,999.9,4,354,11.9,12/25/2016 6:00 PM,63rdStreetWeatherStation201612251800
Foster Weather Station,2016-12-25T18:00:00.000,1.5,,87,,0.08,,,119,4.2,4.8,999.7,0,,14.8,12/25/2016 6:00 PM,FosterWeatherStation201612251800
Oak Street Weather Station,2016-12-25T18:00:00.000,2.3,1.7,91,0,0.1,130.8,0,114,3.1,5.9,1000.5,2,0,12,12/25/2016 6:00 PM,OakStreetWeatherStation201612251800
63rd Street Weather Station,2016-12-25T17:00:00.000,1.5,1.2,95,0,2,26.7,0,129,5.3,6.3,1000.9,4,354,11.8,12/25/2016 5:00 PM,63rdStreetWeatherStation201612251700
Foster Weather Station,2016-12-25T17:00:00.000,1.5,,86,,1.04,,,115,6.8,8,1000.7,0,,14.8,12/25/2016 5:00 PM,FosterWeatherStation201612251700
Oak Street Weather Station,2016-12-25T17:00:00.000,2.3,1.7,90,0.6,1.4,130.7,60,128,3.5,6.3,1001.3,2,1,12,12/25/2016 5:00 PM,OakStreetWeatherStation201612251700
63rd Street Weather Station,2016-12-25T16:00:00.000,1.7,1.3,94,0,0,24.7,0,128,6.1,7.4,1001.5,6,354,11.9,12/25/2016 4:00 PM,63rdStreetWeatherStation201612251600
Foster Weather Station,2016-12-25T16:00:00.000,1.56,,84,,0,,,117,4.9,5.6,1001.4,0,,14.8,12/25/2016 4:00 PM,FosterWeatherStation201612251600
Oak Street Weather Station,2016-12-25T16:00:00.000,2.3,1.6,88,0,0,129.3,70,121,2.1,5.3,1002.2,4,1,12,12/25/2016 4:00 PM,OakStreetWeatherStation201612251600
63rd Street Weather Station,2016-12-25T15:00:00.000,1.6,1.2,93,0,0,24.7,0,109,6.1,7.5,1002.1,24,354,11.9,12/25/2016 3:00 PM,63rdStreetWeatherStation201612251500
Foster Weather Station,2016-12-25T15:00:00.000,1.5,,83,,0,,,116,3.7,4.2,1002,0,,15.2,12/25/2016 3:00 PM,FosterWeatherStation201612251500
Oak Street Weather Station,2016-12-25T15:00:00.000,2.5,1.6,86,0,0,129.3,0,106,3.9,6.2,1002.8,16,1,12,12/25/2016 3:00 PM,OakStreetWeatherStation201612251500
63rd Street Weather Station,2016-12-25T14:00:00.000,1.7,1.1,90,0,0,24.7,0,116,5,6.3,1002.8,75,354,11.9,12/25/2016 2:00 PM,63rdStreetWeatherStation201612251400
Foster Weather Station,2016-12-25T14:00:00.000,1.28,,79,,0,,,103,4.1,4.5,1002.4,0,,15.2,12/25/2016 2:00 PM,FosterWeatherStation201612251400
Oak Street Weather Station,2016-12-25T14:00:00.000,2.3,1.3,84,0,0,129.3,0,112,1.9,4,1003.5,59,1,11.9,12/25/2016 2:00 PM,OakStreetWeatherStation201612251400
63rd Street Weather Station,2016-12-25T13:00:00.000,1.5,0.9,90,0,0,24.7,0,120,5.4,6.4,1003.4,123,354,11.9,12/25/2016 1:00 PM,63rdStreetWeatherStation201612251300
Foster Weather Station,2016-12-25T13:00:00.000,1,,81,,0,,,113,6.9,8,1003.4,0,,15.1,12/25/2016 1:00 PM,FosterWeatherStation201612251300
Oak Street Weather Station,2016-12-25T13:00:00.000,1.8,0.9,85,0,0,129.3,0,109,2.2,5.6,1004.3,63,1,12.1,12/25/2016 1:00 PM,OakStreetWeatherStation201612251300
63rd Street Weather Station,2016-12-25T12:00:00.000,1.4,0.8,90,0,0,24.7,0,129,6.1,7.1,1005.3,68,354,11.8,12/25/2016 12:00 PM,63rdStreetWeatherStation201612251200
Foster Weather Station,2016-12-25T12:00:00.000,1,,80,,0,,,108,4.8,5.6,1004.4,0,,15.2,12/25/2016 12:00 PM,FosterWeatherStation201612251200
Oak Street Weather Station,2016-12-25T12:00:00.000,1.8,0.9,86,0,0,129.3,0,116,2.8,5,1005.6,45,1,11.9,12/25/2016 12:00 PM,OakStreetWeatherStation201612251200
63rd Street Weather Station,2016-12-25T11:00:00.000,1.1,0.7,92,0,0,24.7,0,117,5.7,7.5,1005.6,54,354,11.8,12/25/2016 11:00 AM,63rdStreetWeatherStation201612251100
Foster Weather Station,2016-12-25T11:00:00.000,0.89,,81,,0,,,119,5.6,6.9,1005.8,0,,14.8,12/25/2016 11:00 AM,FosterWeatherStation201612251100
Oak Street Weather Station,2016-12-25T11:00:00.000,1.7,0.9,87,0,0,129.3,0,109,2.6,8.3,1006.3,50,1,12,12/25/2016 11:00 AM,OakStreetWeatherStation201612251100
63rd Street Weather Station,2016-12-25T10:00:00.000,0.9,0.5,93,0,0,24.7,0,120,4.2,5.1,1006.8,43,354,11.9,12/25/2016 10:00 AM,63rdStreetWeatherStation201612251000
Foster Weather Station,2016-12-25T10:00:00.000,0.5,,83,,0,,,120,4.4,4.7,1006.4,0,,14.8,12/25/2016 10:00 AM,FosterWeatherStation201612251000
Oak Street Weather Station,2016-12-25T10:00:00.000,1.3,0.6,88,0,0,129.3,0,108,3.8,6.1,1007.2,28,1,12.1,12/25/2016 10:00 AM,OakStreetWeatherStation201612251000
63rd Street Weather Station,2016-12-25T09:00:00.000,0.9,0.5,94,0,0,24.7,0,127,4,5.2,1007.2,23,354,11.9,12/25/2016 9:00 AM,63rdStreetWeatherStation201612250900
Foster Weather Station,2016-12-25T09:00:00.000,0.39,,83,,0,,,143,3.9,4.2,1006.8,0,,15.2,12/25/2016 9:00 AM,FosterWeatherStation201612250900
Oak Street Weather Station,2016-12-25T09:00:00.000,1.2,0.5,88,0,0,129.3,0,98,2.7,5.2,1007.6,16,1,12,12/25/2016 9:00 AM,OakStreetWeatherStation201612250900
63rd Street Weather Station,2016-12-25T08:00:00.000,0.8,0.4,93,0,0,24.7,0,132,5.7,7.1,1006.9,9,354,11.9,12/25/2016 8:00 AM,63rdStreetWeatherStation201612250800
Foster Weather Station,2016-12-25T08:00:00.000,0.67,,81,,0,,,141,3.7,4.5,1006.8,0,,15.2,12/25/2016 8:00 AM,FosterWeatherStation201612250800
Oak Street Weather Station,2016-12-25T08:00:00.000,1.4,0.6,87,0,0,129.3,0,101,3,5.6,1007.3,7,1,12,12/25/2016 8:00 AM,OakStreetWeatherStation201612250800
63rd Street Weather Station,2016-12-25T07:00:00.000,0.9,0.4,92,0,0,24.7,0,139,4.5,5.9,1006.3,4,354,11.9,12/25/2016 7:00 AM,63rdStreetWeatherStation201612250700
Foster Weather Station,2016-12-25T07:00:00.000,0.67,,82,,0.03,,,123,5.2,5.7,1006.1,0,,15.2,12/25/2016 7:00 AM,FosterWeatherStation201612250700
Oak Street Weather Station,2016-12-25T07:00:00.000,1.4,0.6,87,0,0,129.3,0,107,2.5,5.3,1006.7,3,1,12.1,12/25/2016 7:00 AM,OakStreetWeatherStation201612250700
63rd Street Weather Station,2016-12-25T06:00:00.000,0.9,0.5,92,0,0,24.7,0,133,4.6,6.8,1006.4,4,354,11.9,12/25/2016 6:00 AM,63rdStreetWeatherStation201612250600
Foster Weather Station,2016-12-25T06:00:00.000,0.5,,83,,0,,,127,3.9,4.4,1006.1,0,,15.2,12/25/2016 6:00 AM,FosterWeatherStation201612250600
Oak Street Weather Station,2016-12-25T06:00:00.000,1.4,0.6,87,0,0,129.3,0,105,2,3.4,1007,3,1,12,12/25/2016 6:00 AM,OakStreetWeatherStation201612250600
63rd Street Weather Station,2016-12-25T05:00:00.000,1.1,0.6,92,0,0,24.7,0,155,3,4.5,1006.2,4,354,11.8,12/25/2016 5:00 AM,63rdStreetWeatherStation201612250500
Foster Weather Station,2016-12-25T05:00:00.000,0.5,,82,,0,,,123,4.3,4.8,1005.8,0,,15.1,12/25/2016 5:00 AM,FosterWeatherStation201612250500
Oak Street Weather Station,2016-12-25T05:00:00.000,1.4,0.6,87,0,0,129.3,0,103,2.4,4,1006.6,3,1,11.9,12/25/2016 5:00 AM,OakStreetWeatherStation201612250500
63rd Street Weather Station,2016-12-25T04:00:00.000,1.1,0.6,92,0,0,24.7,0,138,3.5,4.6,1005.8,4,354,11.9,12/25/2016 4:00 AM,63rdStreetWeatherStation201612250400
Foster Weather Station,2016-12-25T04:00:00.000,0.56,,82,,0,,,130,5,5.8,1005.4,0,,15.1,12/25/2016 4:00 AM,FosterWeatherStation201612250400
Oak Street Weather Station,2016-12-25T04:00:00.000,1.4,0.6,87,0,0,129.3,0,106,2,3.6,1006,3,1,12.1,12/25/2016 4:00 AM,OakStreetWeatherStation201612250400
63rd Street Weather Station,2016-12-25T03:00:00.000,1.2,0.7,91,0,0,24.7,0,130,3.9,5,1005.8,4,354,11.9,12/25/2016 3:00 AM,63rdStreetWeatherStation201612250300
Foster Weather Station,2016-12-25T03:00:00.000,0.78,,82,,0,,,150,3.6,5.2,1005.4,0,,15.1,12/25/2016 3:00 AM,FosterWeatherStation201612250300
Oak Street Weather Station,2016-12-25T03:00:00.000,1.8,0.9,85,0,0,129.3,0,100,2.7,5.3,1006.3,3,0,12.1,12/25/2016 3:00 AM,OakStreetWeatherStation201612250300
63rd Street Weather Station,2016-12-25T02:00:00.000,1.5,0.9,91,0,0,24.7,0,142,4.2,6.4,1005.8,4,354,11.9,12/25/2016 2:00 AM,63rdStreetWeatherStation201612250200
Foster Weather Station,2016-12-25T02:00:00.000,0.78,,82,,0,,,142,5.3,5.9,1005.4,0,,15.2,12/25/2016 2:00 AM,FosterWeatherStation201612250200
Oak Street Weather Station,2016-12-25T02:00:00.000,1.9,1,85,0,0,129.3,0,102,1.9,3.5,1006.2,3,1,12,12/25/2016 2:00 AM,OakStreetWeatherStation201612250200
63rd Street Weather Station,2016-12-25T01:00:00.000,1.5,0.9,91,0,0,24.7,0,147,4.8,6.8,1005.7,4,354,11.8,12/25/2016 1:00 AM,63rdStreetWeatherStation201612250100
63rd Street Weather Station,2016-12-24T23:00:00.000,1.9,1.1,88,0,0,24.7,0,182,1.9,2.7,1006.3,4,354,11.9,12/24/2016 11:00 PM,63rdStreetWeatherStation201612242300
Foster Weather Station,2016-12-24T23:00:00.000,1.5,,79,,0,,,172,1.3,1.4,1005.8,0,,15.2,12/24/2016 11:00 PM,FosterWeatherStation201612242300
Oak Street Weather Station,2016-12-24T23:00:00.000,2.6,1.5,83,0,0,129.3,0,92,2,3.2,1006.5,3,1,12.1,12/24/2016 11:00 PM,OakStreetWeatherStation201612242300
63rd Street Weather Station,2016-12-24T22:00:00.000,1.8,1.1,89,0,0,24.7,0,111,3.5,5.2,1005.2,4,354,11.9,12/24/2016 10:00 PM,63rdStreetWeatherStation201612242200
Foster Weather Station,2016-12-24T22:00:00.000,1.28,,79,,0,,,124,2.1,2.5,1004.7,0,,15.2,12/24/2016 10:00 PM,FosterWeatherStation201612242200
Oak Street Weather Station,2016-12-24T22:00:00.000,2.1,1.1,84,0,0,129.3,0,110,2.3,3.5,1005.8,3,1,12.1,12/24/2016 10:00 PM,OakStreetWeatherStation201612242200
63rd Street Weather Station,2016-12-24T21:00:00.000,1.4,0.8,90,0,0,24.7,0,146,1.9,2.8,1005.4,4,354,11.9,12/24/2016 9:00 PM,63rdStreetWeatherStation201612242100
Foster Weather Station,2016-12-24T21:00:00.000,1.39,,79,,0,,,121,1.3,1.5,1005.1,0,,15.1,12/24/2016 9:00 PM,FosterWeatherStation201612242100
Oak Street Weather Station,2016-12-24T21:00:00.000,1.9,1,85,0,0,129.3,0,104,2.2,2.7,1005.9,3,1,11.9,12/24/2016 9:00 PM,OakStreetWeatherStation201612242100
63rd Street Weather Station,2016-12-24T20:00:00.000,1.8,1.2,89,0,0,24.7,0,147,2.7,3.5,1004.8,4,353,11.8,12/24/2016 8:00 PM,63rdStreetWeatherStation201612242000
Foster Weather Station,2016-12-24T20:00:00.000,1.5,,77,,0,,,124,2.2,2.6,1004.4,0,,15.2,12/24/2016 8:00 PM,FosterWeatherStation201612242000
Oak Street Weather Station,2016-12-24T20:00:00.000,2.2,1.3,84,0,0,129.3,0,104,2.6,4.6,1005.1,3,1,12.1,12/24/2016 8:00 PM,OakStreetWeatherStation201612242000
63rd Street Weather Station,2016-12-24T19:00:00.000,1.6,1,90,0,0,24.7,0,145,1.6,2,1004.3,4,354,11.9,12/24/2016 7:00 PM,63rdStreetWeatherStation201612241900
Foster Weather Station,2016-12-24T19:00:00.000,1.17,,80,,0,,,133,2.5,2.7,1003.7,0,,15.2,12/24/2016 7:00 PM,FosterWeatherStation201612241900
Oak Street Weather Station,2016-12-24T19:00:00.000,2.3,1.3,84,0,0,129.3,0,88,1.3,1.7,1004.7,3,1,11.9,12/24/2016 7:00 PM,OakStreetWeatherStation201612241900
63rd Street Weather Station,2016-12-24T18:00:00.000,1.8,1,88,0,0,24.7,0,133,2.3,2.7,1003.6,4,354,11.9,12/24/2016 6:00 PM,63rdStreetWeatherStation201612241800
Foster Weather Station,2016-12-24T18:00:00.000,1.17,,80,,0,,,308,0.8,0.8,1003.7,0,,15.2,12/24/2016 6:00 PM,FosterWeatherStation201612241800
Oak Street Weather Station,2016-12-24T18:00:00.000,2.5,1.4,82,0,0,129.3,0,95,2.5,4,1004,3,1,12,12/24/2016 6:00 PM,OakStreetWeatherStation201612241800
63rd Street Weather Station,2016-12-24T17:00:00.000,2.2,1.3,86,0,0,24.7,0,132,0.9,1.4,1003.4,4,354,11.9,12/24/2016 5:00 PM,63rdStreetWeatherStation201612241700
Foster Weather Station,2016-12-24T17:00:00.000,2,,75,,0,,,174,0.6,0.8,1002.7,0,,15.2,12/24/2016 5:00 PM,FosterWeatherStation201612241700
Oak Street Weather Station,2016-12-24T17:00:00.000,2.8,1.6,82,0,0,129.3,0,103,2.7,4.4,1003.5,3,1,11.8,12/24/2016 5:00 PM,OakStreetWeatherStation201612241700
63rd Street Weather Station,2016-12-24T16:00:00.000,2.6,1.6,84,0,0,24.7,0,211,1.9,4.1,1003.1,9,354,11.9,12/24/2016 4:00 PM,63rdStreetWeatherStation201612241600
Foster Weather Station,2016-12-24T16:00:00.000,2.28,,74,,0,,,145,1.9,2,1002.7,0,,15.2,12/24/2016 4:00 PM,FosterWeatherStation201612241600
Oak Street Weather Station,2016-12-24T16:00:00.000,2.6,1.4,81,0,0,129.3,0,125,1,2.4,1003.4,5,1,12,12/24/2016 4:00 PM,OakStreetWeatherStation201612241600
63rd Street Weather Station,2016-12-24T15:00:00.000,2.6,1.5,83,0,0,24.7,0,154,0.7,1,1002.5,27,354,11.8,12/24/2016 3:00 PM,63rdStreetWeatherStation201612241500
Foster Weather Station,2016-12-24T15:00:00.000,1.78,,77,,0,,,135,2.4,2.6,1001.7,0,,14.8,12/24/2016 3:00 PM,FosterWeatherStation201612241500
Oak Street Weather Station,2016-12-24T15:00:00.000,2.6,1.3,80,0,0,129.3,0,112,3.8,4.7,1002.6,10,1,12,12/24/2016 3:00 PM,OakStreetWeatherStation201612241500
63rd Street Weather Station,2016-12-24T14:00:00.000,2.5,1.4,83,0,0,24.7,0,125,1.4,2.1,1001.9,46,354,11.9,12/24/2016 2:00 PM,63rdStreetWeatherStation201612241400
Foster Weather Station,2016-12-24T14:00:00.000,1.89,,74,,0,,,167,1.8,2.2,1001,0,,15.2,12/24/2016 2:00 PM,FosterWeatherStation201612241400
Oak Street Weather Station,2016-12-24T14:00:00.000,3.1,1.7,78,0,0,129.3,0,108,2.7,3.9,1002.1,42,1,12.1,12/24/2016 2:00 PM,OakStreetWeatherStation201612241400
63rd Street Weather Station,2016-12-24T13:00:00.000,2.3,1.2,83,0,0,24.7,0,134,1,1.5,1001.6,82,354,11.8,12/24/2016 1:00 PM,63rdStreetWeatherStation201612241300
Foster Weather Station,2016-12-24T13:00:00.000,2.39,,71,,0,,,105,1.5,1.6,1000.7,0,,15.2,12/24/2016 1:00 PM,FosterWeatherStation201612241300
Oak Street Weather Station,2016-12-24T13:00:00.000,3.1,1.6,77,0,0,129.3,0,123,1.2,2,1001.8,81,1,12,12/24/2016 1:00 PM,OakStreetWeatherStation201612241300
63rd Street Weather Station,2016-12-24T12:00:00.000,2.8,1.6,82,0,0,24.7,0,154,1.7,2.2,1001.3,98,354,11.9,12/24/2016 12:00 PM,63rdStreetWeatherStation201612241200
Foster Weather Station,2016-12-24T12:00:00.000,2.39,,71,,0,,,133,0.8,0.9,1000.7,0,,15.2,12/24/2016 12:00 PM,FosterWeatherStation201612241200
Oak Street Weather Station,2016-12-24T12:00:00.000,3.1,1.5,77,0,0,129.3,0,119,1.1,1.5,1001.7,71,1,12.1,12/24/2016 12:00 PM,OakStreetWeatherStation201612241200
63rd Street Weather Station,2016-12-24T11:00:00.000,2.5,1.5,85,0,0,24.7,0,127,0.5,0.7,1001.3,80,354,11.9,12/24/2016 11:00 AM,63rdStreetWeatherStation201612241100
Foster Weather Station,2016-12-24T11:00:00.000,2.5,,70,,0,,,47,1.4,1.6,1000.3,0,,15.1,12/24/2016 11:00 AM,FosterWeatherStation201612241100
Oak Street Weather Station,2016-12-24T11:00:00.000,2.7,1.4,80,0,0,129.3,0,99,0.7,0.8,1001.5,64,1,12,12/24/2016 11:00 AM,OakStreetWeatherStation201612241100
63rd Street Weather Station,2016-12-24T10:00:00.000,2.1,1.3,87,0,0,24.7,0,26,1.7,2.7,1000.8,60,353,11.9,12/24/2016 10:00 AM,63rdStreetWeatherStation201612241000
Foster Weather Station,2016-12-24T10:00:00.000,2.28,,73,,0,,,352,1.5,1.9,1000.3,0,,15.1,12/24/2016 10:00 AM,FosterWeatherStation201612241000
Oak Street Weather Station,2016-12-24T10:00:00.000,3,1.6,80,0,0,129.3,0,21,3.3,4.9,1001.2,51,1,12,12/24/2016 10:00 AM,OakStreetWeatherStation201612241000
63rd Street Weather Station,2016-12-24T09:00:00.000,2.6,1.6,84,0,0,24.7,0,339,2.5,3.3,1000,38,354,11.9,12/24/2016 9:00 AM,63rdStreetWeatherStation201612240900
Foster Weather Station,2016-12-24T09:00:00.000,2.39,,73,,0,,,291,1.8,2.1,999.7,0,,15.2,12/24/2016 9:00 AM,FosterWeatherStation201612240900
Oak Street Weather Station,2016-12-24T09:00:00.000,2.9,1.6,80,0,0,129.3,0,12,2.7,3.1,1000.3,28,1,12,12/24/2016 9:00 AM,OakStreetWeatherStation201612240900
63rd Street Weather Station,2016-12-24T08:00:00.000,2.4,1.5,86,0,0,24.7,0,323,2.4,4.1,999,13,354,11.8,12/24/2016 8:00 AM,63rdStreetWeatherStation201612240800
Foster Weather Station,2016-12-24T08:00:00.000,2.06,,75,,0,,,340,3.4,3.7,998.3,0,,15.1,12/24/2016 8:00 AM,FosterWeatherStation201612240800
Oak Street Weather Station,2016-12-24T08:00:00.000,2.9,1.6,80,0,0,129.3,0,287,1.4,3.5,999.4,11,1,12.1,12/24/2016 8:00 AM,OakStreetWeatherStation201612240800
63rd Street Weather Station,2016-12-24T07:00:00.000,2.8,1.8,85,0,0,24.7,0,339,3.2,4.6,997.9,4,354,11.8,12/24/2016 7:00 AM,63rdStreetWeatherStation201612240700
Foster Weather Station,2016-12-24T07:00:00.000,2.17,,75,,0,,,330,3.4,4.1,997.3,0,,15.2,12/24/2016 7:00 AM,FosterWeatherStation201612240700
Oak Street Weather Station,2016-12-24T07:00:00.000,3,1.7,81,0,0,129.3,0,335,1.7,3.4,998.4,3,0,12.1,12/24/2016 7:00 AM,OakStreetWeatherStation201612240700
63rd Street Weather Station,2016-12-24T06:00:00.000,2.6,1.9,89,0,0,24.7,0,296,1.1,1.8,996.3,4,354,11.9,12/24/2016 6:00 AM,63rdStreetWeatherStation201612240600
Foster Weather Station,2016-12-24T06:00:00.000,2.28,,76,,0,,,318,2.1,2.3,995.6,0,,15.2,12/24/2016 6:00 AM,FosterWeatherStation201612240600
Oak Street Weather Station,2016-12-24T06:00:00.000,3,1.8,82,0,0,129.3,0,351,2.3,4,996.7,3,1,12,12/24/2016 6:00 AM,OakStreetWeatherStation201612240600
63rd Street Weather Station,2016-12-24T05:00:00.000,2.7,2.2,91,0,0,24.7,0,321,2.6,3.4,995.5,4,354,11.9,12/24/2016 5:00 AM,63rdStreetWeatherStation201612240500
Foster Weather Station,2016-12-24T05:00:00.000,2.17,,78,,0,,,303,2.1,2.7,994.9,0,,14.8,12/24/2016 5:00 AM,FosterWeatherStation201612240500
Oak Street Weather Station,2016-12-24T05:00:00.000,3,2,86,0,0,129.3,0,333,2.2,4.8,995.8,3,1,12.1,12/24/2016 5:00 AM,OakStreetWeatherStation201612240500
63rd Street Weather Station,2016-12-24T04:00:00.000,2.4,2.1,95,0,0,24.7,0,287,1.8,4.6,993.9,4,354,11.8,12/24/2016 4:00 AM,63rdStreetWeatherStation201612240400
Foster Weather Station,2016-12-24T04:00:00.000,2,,84,,0,,,297,2.6,2.9,993.6,0,,15.2,12/24/2016 4:00 AM,FosterWeatherStation201612240400
Oak Street Weather Station,2016-12-24T04:00:00.000,3,2.2,89,0,0,129.3,0,299,1.1,2.8,994.4,3,1,12,12/24/2016 4:00 AM,OakStreetWeatherStation201612240400
63rd Street Weather Station,2016-12-24T03:00:00.000,2.4,2.2,96,0,0,24.7,0,277,3.7,5.8,993.1,4,354,11.8,12/24/2016 3:00 AM,63rdStreetWeatherStation201612240300
Foster Weather Station,2016-12-24T03:00:00.000,2,,86,,0,,,257,3.9,4.1,992.6,0,,14.8,12/24/2016 3:00 AM,FosterWeatherStation201612240300
Oak Street Weather Station,2016-12-24T03:00:00.000,3.1,2.4,89,0,0,129.3,0,324,1.4,4.6,993.5,3,1,12,12/24/2016 3:00 AM,OakStreetWeatherStation201612240300
63rd Street Weather Station,2016-12-24T02:00:00.000,2.6,2.3,95,0,0,24.7,0,267,3.3,5.3,992.5,4,354,11.8,12/24/2016 2:00 AM,63rdStreetWeatherStation201612240200
Foster Weather Station,2016-12-24T02:00:00.000,2,,85,,0,,,272,2.7,2.9,991.5,0,,15.2,12/24/2016 2:00 AM,FosterWeatherStation201612240200
Oak Street Weather Station,2016-12-24T02:00:00.000,3.1,2.4,89,0,0,129.3,0,247,1,2.8,992.6,3,1,12,12/24/2016 2:00 AM,OakStreetWeatherStation201612240200
63rd Street Weather Station,2016-12-24T01:00:00.000,2.5,2.2,95,0,0,24.7,0,252,3.3,4.5,991.7,4,354,11.8,12/24/2016 1:00 AM,63rdStreetWeatherStation201612240100
Foster Weather Station,2016-12-24T01:00:00.000,2.06,,84,,0.03,,,285,2.1,2.4,991.2,0,,15.2,12/24/2016 1:00 AM,FosterWeatherStation201612240100
Oak Street Weather Station,2016-12-24T01:00:00.000,3.1,2.3,89,0,0,129.3,0,257,1.6,4,991.9,3,1,12.1,12/24/2016 1:00 AM,OakStreetWeatherStation201612240100
63rd Street Weather Station,2016-12-24T00:00:00.000,2.3,1.9,95,0,0,24.7,0,249,3.7,5.6,991.4,4,354,11.9,12/24/2016 12:00 AM,63rdStreetWeatherStation201612242400
Foster Weather Station,2016-12-24T00:00:00.000,1.78,,85,,0,,,235,1.4,1.8,990.9,0,,15.2,12/24/2016 12:00 AM,FosterWeatherStation201612242400
Oak Street Weather Station,2016-12-24T00:00:00.000,2.9,2.2,89,0,0,129.3,0,276,2,4.3,991.7,2,1,11.9,12/24/2016 12:00 AM,OakStreetWeatherStation201612242400
63rd Street Weather Station,2016-12-23T23:00:00.000,2.2,1.8,94,0,0,24.7,0,243,3.3,5.3,991.3,4,354,11.9,12/23/2016 11:00 PM,63rdStreetWeatherStation201612232300
Foster Weather Station,2016-12-23T23:00:00.000,1.78,,84,,0,,,207,3.8,4.1,990.5,0,,15.2,12/23/2016 11:00 PM,FosterWeatherStation201612232300
Oak Street Weather Station,2016-12-23T23:00:00.000,2.7,1.9,87,0,0,129.3,0,284,1.4,2.3,991.5,3,1,12,12/23/2016 11:00 PM,OakStreetWeatherStation201612232300
63rd Street Weather Station,2016-12-23T22:00:00.000,2.1,1.6,93,0.6,0.5,24.7,60,239,3.9,8.2,990.9,4,354,11.9,12/23/2016 10:00 PM,63rdStreetWeatherStation201612232200
Foster Weather Station,2016-12-23T22:00:00.000,1.39,,84,,0.1,,,207,2.3,3.1,990.2,0,,15.2,12/23/2016 10:00 PM,FosterWeatherStation201612232200
Oak Street Weather Station,2016-12-23T22:00:00.000,2.8,1.9,87,1.8,0.4,129.3,60,275,2.2,4.3,991.1,3,1,12.1,12/23/2016 10:00 PM,OakStreetWeatherStation201612232200
63rd Street Weather Station,2016-12-23T21:00:00.000,2.3,1.7,90,0.6,0,24.2,60,223,4.3,5.9,991.3,4,354,11.8,12/23/2016 9:00 PM,63rdStreetWeatherStation201612232100
Foster Weather Station,2016-12-23T21:00:00.000,1.78,,81,,0.08,,,224,3.5,3.9,990.9,0,,14.8,12/23/2016 9:00 PM,FosterWeatherStation201612232100
Oak Street Weather Station,2016-12-23T21:00:00.000,3,2,84,0,0,128.9,0,288,2.1,4.6,991.7,3,1,12.1,12/23/2016 9:00 PM,OakStreetWeatherStation201612232100
63rd Street Weather Station,2016-12-23T20:00:00.000,2.7,1.7,85,0,0,24.2,0,209,4.3,8,991.5,4,354,11.8,12/23/2016 8:00 PM,63rdStreetWeatherStation201612232000
Foster Weather Station,2016-12-23T20:00:00.000,2.17,,75,,0,,,175,2.4,2.8,990.9,0,,15.2,12/23/2016 8:00 PM,FosterWeatherStation201612232000
Oak Street Weather Station,2016-12-23T20:00:00.000,3.3,2,79,0,0,128.8,0,175,1.8,3.5,991.9,2,1,12,12/23/2016 8:00 PM,OakStreetWeatherStation201612232000
63rd Street Weather Station,2016-12-23T19:00:00.000,2.4,1.5,86,0,0,24.2,0,193,2.2,4.3,992.1,4,353,11.9,12/23/2016 7:00 PM,63rdStreetWeatherStation201612231900
Foster Weather Station,2016-12-23T19:00:00.000,1.17,,82,,0,,,183,1.3,2.1,991.9,0,,15.2,12/23/2016 7:00 PM,FosterWeatherStation201612231900
Oak Street Weather Station,2016-12-23T19:00:00.000,2.5,1.4,83,0,0,128.8,0,89,1.5,4.2,992.7,2,1,12.1,12/23/2016 7:00 PM,OakStreetWeatherStation201612231900
63rd Street Weather Station,2016-12-23T18:00:00.000,2.1,1.3,87,0,0.7,24.2,0,154,1.8,3.3,992.6,4,353,11.9,12/23/2016 6:00 PM,63rdStreetWeatherStation201612231800
Foster Weather Station,2016-12-23T18:00:00.000,0.78,,83,,0.41,,,135,4.4,4.6,991.9,0,,15.1,12/23/2016 6:00 PM,FosterWeatherStation201612231800
Oak Street Weather Station,2016-12-23T18:00:00.000,1.9,1,85,0,0.5,128.8,60,108,4.2,5.3,992.5,2,1,12.1,12/23/2016 6:00 PM,OakStreetWeatherStation201612231800
63rd Street Weather Station,2016-12-23T17:00:00.000,2.3,1.5,86,0.6,1.6,23.5,60,182,2.6,4.2,994,4,354,11.9,12/23/2016 5:00 PM,63rdStreetWeatherStation201612231700
Foster Weather Station,2016-12-23T17:00:00.000,1,,81,,0.58,,,147,3,3.5,993.6,0,,15.2,12/23/2016 5:00 PM,FosterWeatherStation201612231700
